"Date and Time Run 1","Time (s) Run 1","Angle (rad) Run 1","Angular Speed (rad/s) Run 1","Angular Acceleration (rad/s²) Run 1","Date and Time Run 2","Time (s) Run 2","Angle (rad) Run 2","Angular Speed (rad/s) Run 2","Angular Acceleration (rad/s²) Run 2","Date and Time Run 3","Time (s) Run 3","Angle (rad) Run 3","Angular Speed (rad/s) Run 3","Angular Acceleration (rad/s²) Run 3","Date and Time Run 4","Time (s) Run 4","Angle (rad) Run 4","Angular Speed (rad/s) Run 4","Angular Acceleration (rad/s²) Run 4","Date and Time Run 5","Time (s) Run 5","Angle (rad) Run 5","Angular Speed (rad/s) Run 5","Angular Acceleration (rad/s²) Run 5","Date and Time Run 6","Time (s) Run 6","Angle (rad) Run 6","Angular Speed (rad/s) Run 6","Angular Acceleration (rad/s²) Run 6","Date and Time Run 7","Time (s) Run 7","Angle (rad) Run 7","Angular Speed (rad/s) Run 7","Angular Acceleration (rad/s²) Run 7","Date and Time Run 8","Time (s) Run 8","Angle (rad) Run 8","Angular Speed (rad/s) Run 8","Angular Acceleration (rad/s²) Run 8","Date and Time Run 9","Time (s) Run 9","Angle (rad) Run 9","Angular Speed (rad/s) Run 9","Angular Acceleration (rad/s²) Run 9","Date and Time Run 10","Time (s) Run 10","Angle (rad) Run 10","Angular Speed (rad/s) Run 10","Angular Acceleration (rad/s²) Run 10","Date and Time Run 11","Time (s) Run 11","Angle (rad) Run 11","Angular Speed (rad/s) Run 11","Angular Acceleration (rad/s²) Run 11","Date and Time Run 12","Time (s) Run 12","Angle (rad) Run 12","Angular Speed (rad/s) Run 12","Angular Acceleration (rad/s²) Run 12","Date and Time Run 13","Time (s) Run 13","Angle (rad) Run 13","Angular Speed (rad/s) Run 13","Angular Acceleration (rad/s²) Run 13","Date and Time Run 14","Time (s) Run 14","Angle (rad) Run 14","Angular Speed (rad/s) Run 14","Angular Acceleration (rad/s²) Run 14","Date and Time Run 15","Time (s) Run 15","Angle (rad) Run 15","Angular Speed (rad/s) Run 15","Angular Acceleration (rad/s²) Run 15","Date and Time Run 16","Time (s) Run 16","Angle (rad) Run 16","Angular Speed (rad/s) Run 16","Angular Acceleration (rad/s²) Run 16","Date and Time Run 17","Time (s) Run 17","Angle (rad) Run 17","Angular Speed (rad/s) Run 17","Angular Acceleration (rad/s²) Run 17","Date and Time Run 18","Time (s) Run 18","Angle (rad) Run 18","Angular Speed (rad/s) Run 18","Angular Acceleration (rad/s²) Run 18","Date and Time Run 19","Time (s) Run 19","Angle (rad) Run 19","Angular Speed (rad/s) Run 19","Angular Acceleration (rad/s²) Run 19","Date and Time Run 20","Time (s) Run 20","Angle (rad) Run 20","Angular Speed (rad/s) Run 20","Angular Acceleration (rad/s²) Run 20","Date and Time Run 21","Time (s) Run 21","Angle (rad) Run 21","Angular Speed (rad/s) Run 21","Angular Acceleration (rad/s²) Run 21","Date and Time Run 22","Time (s) Run 22","Angle (rad) Run 22","Angular Speed (rad/s) Run 22","Angular Acceleration (rad/s²) Run 22"
01/25/2022 12:38:22 pm,12.417,,,-0.02,01/25/2022 12:43:02 pm,21.982,,,-0.06,01/25/2022 12:45:26 pm,13.440,,,-0.15,01/25/2022 12:46:44 pm,9.092,,,-6.31E-4,01/25/2022 12:47:25 pm,7.155,25.76,,,01/25/2022 12:48:08 pm,6.584,25.76,,,01/25/2022 12:48:38 pm,5.369,25.76,,,01/25/2022 12:51:26 pm,21.160,25.76,,,01/25/2022 12:52:03 pm,15.127,,,-0.03,01/25/2022 12:52:41 pm,12.482,25.76,,,01/25/2022 12:53:16 pm,11.031,25.76,,,01/27/2022 09:13:16 am,8.675,25.76,,,01/27/2022 09:16:55 am,20.202,25.76,,,01/27/2022 09:17:42 am,14.726,25.76,,,01/27/2022 09:18:20 am,12.958,25.76,,,01/27/2022 09:19:25 am,10.625,25.76,,,01/27/2022 09:20:17 am,9.147,25.76,,,01/27/2022 09:25:58 am,10.584,25.76,,,01/27/2022 09:26:24 am,8.431,,,-0.16,01/27/2022 09:26:48 am,6.209,,,-0.43,01/27/2022 09:27:09 am,6.056,,,-0.11,01/27/2022 09:27:39 am,4.272,,,-1.03
01/25/2022 12:38:22 pm,12.502,,3.71,,01/25/2022 12:43:03 pm,22.131,,2.09,,01/25/2022 12:45:26 pm,13.532,,3.42,,01/25/2022 12:46:44 pm,9.155,,5.00,,01/25/2022 12:47:25 pm,7.205,,6.27,,01/25/2022 12:48:08 pm,6.627,,7.31,,01/25/2022 12:48:38 pm,5.407,,8.28,,01/25/2022 12:51:26 pm,21.309,,2.11,,01/25/2022 12:52:03 pm,15.229,,3.07,,01/25/2022 12:52:41 pm,12.563,,3.83,,01/25/2022 12:53:16 pm,11.102,,4.41,,01/27/2022 09:13:16 am,8.737,,5.01,,01/27/2022 09:16:55 am,20.344,,2.22,,01/27/2022 09:17:42 am,14.826,,3.16,,01/27/2022 09:18:21 am,13.040,,3.86,,01/27/2022 09:19:25 am,10.697,,4.38,,01/27/2022 09:20:17 am,9.211,,4.96,,01/27/2022 09:25:58 am,10.656,,4.37,,01/27/2022 09:26:24 am,8.483,,6.00,,01/27/2022 09:26:48 am,6.251,,7.33,,01/27/2022 09:27:09 am,6.094,,8.40,,01/27/2022 09:27:39 am,4.304,,9.64,
01/25/2022 12:38:22 pm,12.586,,,0.31,01/25/2022 12:43:03 pm,22.281,,,0.08,01/25/2022 12:45:26 pm,13.623,,,0.39,01/25/2022 12:46:44 pm,9.217,,,0.91,01/25/2022 12:47:25 pm,7.256,26.39,,,01/25/2022 12:48:08 pm,6.670,26.39,,,01/25/2022 12:48:38 pm,5.445,26.39,,,01/25/2022 12:51:26 pm,21.457,,,9.11E-4,01/25/2022 12:52:03 pm,15.331,,,0.10,01/25/2022 12:52:41 pm,12.645,,,0.31,01/25/2022 12:53:16 pm,11.173,,,0.02,01/27/2022 09:13:16 am,8.800,26.39,,,01/27/2022 09:16:55 am,20.484,,,0.08,01/27/2022 09:17:42 am,14.925,26.39,,,01/27/2022 09:18:21 am,13.121,26.39,,,01/27/2022 09:19:25 am,10.768,,,0.62,01/27/2022 09:20:17 am,9.274,,,0.41,01/27/2022 09:25:58 am,10.728,26.39,,,01/27/2022 09:26:24 am,8.535,,,0.64,01/27/2022 09:26:48 am,6.294,,,0.96,01/27/2022 09:27:09 am,6.130,,,4.29,01/27/2022 09:27:39 am,4.337,,,1.06
01/25/2022 12:38:22 pm,12.586,26.39,,,01/25/2022 12:43:03 pm,22.282,26.39,,,01/25/2022 12:45:26 pm,13.624,26.39,,,01/25/2022 12:46:44 pm,9.218,26.39,,,01/25/2022 12:47:25 pm,7.256,,,-0.08,01/25/2022 12:48:08 pm,6.670,,,-1.31,01/25/2022 12:48:38 pm,5.445,,,-1.06,01/25/2022 12:51:26 pm,21.457,26.39,,,01/25/2022 12:52:03 pm,15.331,26.39,,,01/25/2022 12:52:41 pm,12.645,26.39,,,01/25/2022 12:53:16 pm,11.173,26.39,,,01/27/2022 09:13:16 am,8.800,,,-0.17,01/27/2022 09:16:55 am,20.485,26.39,,,01/27/2022 09:17:42 am,14.926,,,-0.16,01/27/2022 09:18:21 am,13.121,,,-0.17,01/27/2022 09:19:25 am,10.768,26.39,,,01/27/2022 09:20:17 am,9.274,26.39,,,01/27/2022 09:25:58 am,10.728,,,-0.27,01/27/2022 09:26:24 am,8.535,26.39,,,01/27/2022 09:26:48 am,6.294,26.39,,,01/27/2022 09:27:09 am,6.131,26.39,,,01/27/2022 09:27:39 am,4.337,26.39,,
01/25/2022 12:38:22 pm,12.670,,3.76,,01/25/2022 12:43:03 pm,22.430,,2.12,,01/25/2022 12:45:26 pm,13.714,,3.49,,01/25/2022 12:46:44 pm,9.280,,5.11,,01/25/2022 12:47:25 pm,7.306,,6.26,,01/25/2022 12:48:08 pm,6.714,,7.20,,01/25/2022 12:48:38 pm,5.483,,8.20,,01/25/2022 12:51:26 pm,21.606,,2.12,,01/25/2022 12:52:03 pm,15.433,,3.10,,01/25/2022 12:52:41 pm,12.726,,3.88,,01/25/2022 12:53:16 pm,11.245,,4.41,,01/27/2022 09:13:16 am,8.863,,4.98,,01/27/2022 09:16:55 am,20.625,,2.24,,01/27/2022 09:17:43 am,15.026,,3.13,,01/27/2022 09:18:21 am,13.203,,3.84,,01/27/2022 09:19:25 am,10.839,,4.47,,01/27/2022 09:20:17 am,9.337,,5.01,,01/27/2022 09:25:58 am,10.800,,4.33,,01/27/2022 09:26:24 am,8.587,,6.06,,01/27/2022 09:26:48 am,6.337,,7.41,,01/27/2022 09:27:09 am,6.167,,8.72,,01/27/2022 09:27:39 am,4.369,,9.71,
01/25/2022 12:38:22 pm,12.753,,,0.45,01/25/2022 12:43:03 pm,22.577,,,0.15,01/25/2022 12:45:26 pm,13.802,,,0.70,01/25/2022 12:46:44 pm,9.340,,,1.25,01/25/2022 12:47:25 pm,7.355,,,2.09,01/25/2022 12:48:08 pm,6.757,,,1.38,01/25/2022 12:48:38 pm,5.522,27.02,,,01/25/2022 12:51:26 pm,21.753,,,0.16,01/25/2022 12:52:03 pm,15.533,,,0.30,01/25/2022 12:52:41 pm,12.807,27.02,,,01/25/2022 12:53:16 pm,11.315,,,0.29,01/27/2022 09:13:16 am,8.926,,,0.58,01/27/2022 09:16:55 am,20.765,,,0.02,01/27/2022 09:17:43 am,15.125,,,0.22,01/27/2022 09:18:21 am,13.284,,,0.31,01/27/2022 09:19:25 am,10.909,,,0.36,01/27/2022 09:20:17 am,9.399,27.02,,,01/27/2022 09:25:58 am,10.872,,,0.51,01/27/2022 09:26:24 am,8.638,,,1.85,01/27/2022 09:26:48 am,6.378,,,2.36,01/27/2022 09:27:09 am,6.203,27.02,,,01/27/2022 09:27:39 am,4.401,,,3.53
01/25/2022 12:38:22 pm,12.753,27.02,,,01/25/2022 12:43:03 pm,22.579,27.02,,,01/25/2022 12:45:26 pm,13.804,27.02,,,01/25/2022 12:46:44 pm,9.341,27.02,,,01/25/2022 12:47:25 pm,7.356,27.02,,,01/25/2022 12:48:08 pm,6.757,27.02,,,01/25/2022 12:48:38 pm,5.522,,,-0.67,01/25/2022 12:51:26 pm,21.754,27.02,,,01/25/2022 12:52:03 pm,15.534,27.02,,,01/25/2022 12:52:41 pm,12.807,,,-0.02,01/25/2022 12:53:16 pm,11.316,27.02,,,01/27/2022 09:13:16 am,8.926,27.02,,,01/27/2022 09:16:55 am,20.765,27.02,,,01/27/2022 09:17:43 am,15.126,27.02,,,01/27/2022 09:18:21 am,13.285,27.02,,,01/27/2022 09:19:25 am,10.909,27.02,,,01/27/2022 09:20:17 am,9.400,,,-0.20,01/27/2022 09:25:58 am,10.873,27.02,,,01/27/2022 09:26:24 am,8.639,27.02,,,01/27/2022 09:26:48 am,6.379,27.02,,,01/27/2022 09:27:09 am,6.203,,,-1.30,01/27/2022 09:27:39 am,4.402,27.02,,
01/25/2022 12:38:22 pm,12.835,,3.84,,01/25/2022 12:43:03 pm,22.724,,2.16,,01/25/2022 12:45:26 pm,13.891,,3.61,,01/25/2022 12:46:44 pm,9.401,,5.26,,01/25/2022 12:47:25 pm,7.404,,6.47,,01/25/2022 12:48:08 pm,6.800,,7.32,,01/25/2022 12:48:38 pm,5.560,,8.15,,01/25/2022 12:51:26 pm,21.900,,2.16,,01/25/2022 12:52:03 pm,15.634,,3.16,,01/25/2022 12:52:41 pm,12.888,,3.88,,01/25/2022 12:53:16 pm,11.386,,4.45,,01/27/2022 09:13:16 am,8.988,,5.06,,01/27/2022 09:16:55 am,20.905,,2.25,,01/27/2022 09:17:43 am,15.225,,3.18,,01/27/2022 09:18:21 am,13.366,,3.89,,01/27/2022 09:19:25 am,10.978,,4.52,,01/27/2022 09:20:17 am,9.462,,4.99,,01/27/2022 09:25:58 am,10.944,,4.41,,01/27/2022 09:26:24 am,8.689,,6.25,,01/27/2022 09:26:48 am,6.420,,7.61,,01/27/2022 09:27:09 am,6.240,,8.62,,01/27/2022 09:27:39 am,4.433,,9.94,
01/25/2022 12:38:22 pm,12.917,,,0.19,01/25/2022 12:43:03 pm,22.868,,,0.15,01/25/2022 12:45:26 pm,13.978,27.65,,,01/25/2022 12:46:44 pm,9.460,27.65,,,01/25/2022 12:47:25 pm,7.453,27.65,,,01/25/2022 12:48:08 pm,6.843,,,1.21,01/25/2022 12:48:38 pm,5.598,,,1.31,01/25/2022 12:51:27 pm,22.045,27.65,,,01/25/2022 12:52:03 pm,15.733,27.65,,,01/25/2022 12:52:41 pm,12.968,,,0.47,01/25/2022 12:53:16 pm,11.456,,,0.58,01/27/2022 09:13:17 am,9.050,,,0.16,01/27/2022 09:16:56 am,21.042,,,0.28,01/27/2022 09:17:43 am,15.323,,,0.27,01/27/2022 09:18:21 am,13.446,,,0.29,01/27/2022 09:19:26 am,11.048,,,0.23,01/27/2022 09:20:17 am,9.525,,,0.80,01/27/2022 09:25:59 am,11.015,,,0.41,01/27/2022 09:26:24 am,8.740,27.65,,,01/27/2022 09:26:48 am,6.462,,,0.26,01/27/2022 09:27:09 am,6.276,,,0.93,01/27/2022 09:27:39 am,4.465,,,2.34
01/25/2022 12:38:22 pm,12.917,27.65,,,01/25/2022 12:43:03 pm,22.869,27.65,,,01/25/2022 12:45:26 pm,13.978,,,-0.26,01/25/2022 12:46:44 pm,9.461,,,-0.61,01/25/2022 12:47:25 pm,7.453,,,-0.74,01/25/2022 12:48:08 pm,6.843,27.65,,,01/25/2022 12:48:38 pm,5.599,27.65,,,01/25/2022 12:51:27 pm,22.045,,,-0.03,01/25/2022 12:52:03 pm,15.733,,,-0.02,01/25/2022 12:52:41 pm,12.969,27.65,,,01/25/2022 12:53:16 pm,11.457,27.65,,,01/27/2022 09:13:17 am,9.050,27.65,,,01/27/2022 09:16:56 am,21.045,27.65,,,01/27/2022 09:17:43 am,15.324,27.65,,,01/27/2022 09:18:21 am,13.446,27.65,,,01/27/2022 09:19:26 am,11.048,27.65,,,01/27/2022 09:20:17 am,9.525,27.65,,,01/27/2022 09:25:59 am,11.015,27.65,,,01/27/2022 09:26:24 am,8.740,,,-0.12,01/27/2022 09:26:48 am,6.462,27.65,,,01/27/2022 09:27:09 am,6.276,27.65,,,01/27/2022 09:27:39 am,4.465,27.65,,
01/25/2022 12:38:22 pm,12.998,,3.87,,01/25/2022 12:43:04 pm,23.012,,2.20,,01/25/2022 12:45:27 pm,14.066,,3.57,,01/25/2022 12:46:44 pm,9.521,,5.19,,01/25/2022 12:47:25 pm,7.502,,6.40,,01/25/2022 12:48:08 pm,6.886,,7.42,,01/25/2022 12:48:38 pm,5.637,,8.25,,01/25/2022 12:51:27 pm,22.191,,2.15,,01/25/2022 12:52:03 pm,15.833,,3.15,,01/25/2022 12:52:42 pm,13.049,,3.96,,01/25/2022 12:53:16 pm,11.526,,4.53,,01/27/2022 09:13:17 am,9.112,,5.08,,01/27/2022 09:16:56 am,21.180,,2.33,,01/27/2022 09:17:43 am,15.421,,3.23,,01/27/2022 09:18:21 am,13.526,,3.93,,01/27/2022 09:19:26 am,11.117,,4.55,,01/27/2022 09:20:17 am,9.587,,5.09,,01/27/2022 09:25:59 am,11.086,,4.46,,01/27/2022 09:26:24 am,8.790,,6.24,,01/27/2022 09:26:48 am,6.503,,7.63,,01/27/2022 09:27:09 am,6.312,,8.69,,01/27/2022 09:27:39 am,4.496,,10.08,
01/25/2022 12:38:23 pm,13.079,,,0.10,01/25/2022 12:43:04 pm,23.154,28.27,,,01/25/2022 12:45:27 pm,14.153,,,0.17,01/25/2022 12:46:44 pm,9.581,,,0.90,01/25/2022 12:47:25 pm,7.551,,,1.52,01/25/2022 12:48:08 pm,6.928,28.27,,,01/25/2022 12:48:38 pm,5.675,,,0.98,01/25/2022 12:51:27 pm,22.335,,,0.19,01/25/2022 12:52:03 pm,15.932,,,0.34,01/25/2022 12:52:42 pm,13.128,28.27,,,01/25/2022 12:53:16 pm,11.595,28.27,,,01/27/2022 09:13:17 am,9.174,,,0.15,01/27/2022 09:16:56 am,21.314,,,0.16,01/27/2022 09:17:43 am,15.518,,,0.16,01/27/2022 09:18:21 am,13.606,,,0.31,01/27/2022 09:19:26 am,11.185,,,0.70,01/27/2022 09:20:17 am,9.649,,,0.34,01/27/2022 09:25:59 am,11.155,,,0.60,01/27/2022 09:26:24 am,8.840,,,1.24,01/27/2022 09:26:48 am,6.544,,,1.56,01/27/2022 09:27:09 am,6.348,,,4.80,01/27/2022 09:27:39 am,4.527,,,0.55
01/25/2022 12:38:23 pm,13.080,28.27,,,01/25/2022 12:43:04 pm,23.155,,,-0.02,01/25/2022 12:45:27 pm,14.154,28.27,,,01/25/2022 12:46:44 pm,9.582,28.27,,,01/25/2022 12:47:25 pm,7.551,28.27,,,01/25/2022 12:48:08 pm,6.928,,,-0.45,01/25/2022 12:48:38 pm,5.675,28.27,,,01/25/2022 12:51:27 pm,22.337,28.27,,,01/25/2022 12:52:03 pm,15.933,28.27,,,01/25/2022 12:52:42 pm,13.128,,,-0.14,01/25/2022 12:53:16 pm,11.596,,,-0.25,01/27/2022 09:13:17 am,9.174,28.27,,,01/27/2022 09:16:56 am,21.315,28.27,,,01/27/2022 09:17:43 am,15.518,28.27,,,01/27/2022 09:18:21 am,13.606,28.27,,,01/27/2022 09:19:26 am,11.186,28.27,,,01/27/2022 09:20:17 am,9.649,28.27,,,01/27/2022 09:25:59 am,11.156,28.27,,,01/27/2022 09:26:24 am,8.840,28.27,,,01/27/2022 09:26:48 am,6.544,28.27,,,01/27/2022 09:27:09 am,6.348,28.27,,,01/27/2022 09:27:39 am,4.527,28.27,,
01/25/2022 12:38:23 pm,13.161,,3.88,,01/25/2022 12:43:04 pm,23.297,,2.20,,01/25/2022 12:45:27 pm,14.241,,3.60,,01/25/2022 12:46:44 pm,9.641,,5.29,,01/25/2022 12:47:25 pm,7.599,,6.55,,01/25/2022 12:48:08 pm,6.970,,7.38,,01/25/2022 12:48:38 pm,5.713,,8.32,,01/25/2022 12:51:27 pm,22.479,,2.21,,01/25/2022 12:52:04 pm,16.030,,3.22,,01/25/2022 12:52:42 pm,13.208,,3.93,,01/25/2022 12:53:16 pm,11.665,,4.50,,01/27/2022 09:13:17 am,9.236,,5.10,,01/27/2022 09:16:56 am,21.447,,2.37,,01/27/2022 09:17:43 am,15.615,,3.26,,01/27/2022 09:18:21 am,13.685,,3.98,,01/27/2022 09:19:26 am,11.253,,4.65,,01/27/2022 09:20:17 am,9.710,,5.13,,01/27/2022 09:25:59 am,11.225,,4.55,,01/27/2022 09:26:24 am,8.890,,6.36,,01/27/2022 09:26:48 am,6.584,,7.76,,01/27/2022 09:27:09 am,6.383,,9.03,,01/27/2022 09:27:39 am,4.558,,10.12,
01/25/2022 12:38:23 pm,13.241,,,0.09,01/25/2022 12:43:04 pm,23.440,,,0.05,01/25/2022 12:45:27 pm,14.329,28.90,,,01/25/2022 12:46:44 pm,9.700,28.90,,,01/25/2022 12:47:25 pm,7.647,,,1.37,01/25/2022 12:48:09 pm,7.012,,,3.09,01/25/2022 12:48:38 pm,5.750,,,1.99,01/25/2022 12:51:27 pm,22.620,,,0.14,01/25/2022 12:52:04 pm,16.127,,,0.32,01/25/2022 12:52:42 pm,13.287,,,0.49,01/25/2022 12:53:16 pm,11.734,,,0.94,01/27/2022 09:13:17 am,9.296,,,1.41,01/27/2022 09:16:56 am,21.580,28.90,,,01/27/2022 09:17:43 am,15.710,,,0.41,01/27/2022 09:18:21 am,13.763,,,0.58,01/27/2022 09:19:26 am,11.321,28.90,,,01/27/2022 09:20:17 am,9.771,,,0.30,01/27/2022 09:25:59 am,11.294,,,0.69,01/27/2022 09:26:24 am,8.939,,,1.08,01/27/2022 09:26:48 am,6.624,,,2.19,01/27/2022 09:27:09 am,6.418,28.90,,,01/27/2022 09:27:39 am,4.589,,,1.51
01/25/2022 12:38:23 pm,13.241,28.90,,,01/25/2022 12:43:04 pm,23.440,28.90,,,01/25/2022 12:45:27 pm,14.329,,,-0.08,01/25/2022 12:46:44 pm,9.700,,,-0.15,01/25/2022 12:47:25 pm,7.647,28.90,,,01/25/2022 12:48:09 pm,7.013,28.90,,,01/25/2022 12:48:38 pm,5.750,28.90,,,01/25/2022 12:51:27 pm,22.621,28.90,,,01/25/2022 12:52:04 pm,16.128,28.90,,,01/25/2022 12:52:42 pm,13.288,28.90,,,01/25/2022 12:53:16 pm,11.735,28.90,,,01/27/2022 09:13:17 am,9.297,28.90,,,01/27/2022 09:16:56 am,21.581,,,-0.15,01/27/2022 09:17:43 am,15.711,28.90,,,01/27/2022 09:18:21 am,13.764,28.90,,,01/27/2022 09:19:26 am,11.321,,,-0.23,01/27/2022 09:20:17 am,9.771,28.90,,,01/27/2022 09:25:59 am,11.294,28.90,,,01/27/2022 09:26:24 am,8.939,28.90,,,01/27/2022 09:26:48 am,6.625,28.90,,,01/27/2022 09:27:09 am,6.418,,,-1.37,01/27/2022 09:27:39 am,4.589,28.90,,
01/25/2022 12:38:23 pm,13.322,,3.90,,01/25/2022 12:43:04 pm,23.582,,2.21,,01/25/2022 12:45:27 pm,14.416,,3.58,,01/25/2022 12:46:44 pm,9.760,,5.28,,01/25/2022 12:47:25 pm,7.694,,6.68,,01/25/2022 12:48:09 pm,7.054,,7.64,,01/25/2022 12:48:38 pm,5.787,,8.47,,01/25/2022 12:51:27 pm,22.761,,2.25,,01/25/2022 12:52:04 pm,16.223,,3.28,,01/25/2022 12:52:42 pm,13.366,,4.01,,01/25/2022 12:53:16 pm,11.803,,4.63,,01/27/2022 09:13:17 am,9.357,,5.27,,01/27/2022 09:16:56 am,21.715,,2.33,,01/27/2022 09:17:43 am,15.805,,3.34,,01/27/2022 09:18:21 am,13.841,,4.07,,01/27/2022 09:19:26 am,11.389,,4.62,,01/27/2022 09:20:17 am,9.832,,5.17,,01/27/2022 09:25:59 am,11.362,,4.64,,01/27/2022 09:26:24 am,8.987,,6.47,,01/27/2022 09:26:48 am,6.664,,7.94,,01/27/2022 09:27:09 am,6.453,,8.94,,01/27/2022 09:27:39 am,4.620,,10.21,
01/25/2022 12:38:23 pm,13.402,,,0.05,01/25/2022 12:43:04 pm,23.724,29.53,,,01/25/2022 12:45:27 pm,14.504,,,0.07,01/25/2022 12:46:44 pm,9.819,29.53,,,01/25/2022 12:47:25 pm,7.741,29.53,,,01/25/2022 12:48:09 pm,7.095,,,0.29,01/25/2022 12:48:38 pm,5.824,,,1.22,01/25/2022 12:51:27 pm,22.901,29.53,,,01/25/2022 12:52:04 pm,16.319,29.53,,,01/25/2022 12:52:42 pm,13.443,,,0.74,01/25/2022 12:53:16 pm,11.870,,,0.76,01/27/2022 09:13:17 am,9.417,,,0.11,01/27/2022 09:16:56 am,21.849,,,0.09,01/27/2022 09:17:43 am,15.900,29.53,,,01/27/2022 09:18:21 am,13.918,29.53,,,01/27/2022 09:19:26 am,11.457,,,0.40,01/27/2022 09:20:17 am,9.892,,,0.89,01/27/2022 09:25:59 am,11.430,29.53,,,01/27/2022 09:26:25 am,9.036,29.53,,,01/27/2022 09:26:48 am,6.704,29.53,,,01/27/2022 09:27:09 am,6.488,,,2.87,01/27/2022 09:27:39 am,4.651,,,3.43
01/25/2022 12:38:23 pm,13.403,29.53,,,01/25/2022 12:43:04 pm,23.725,,,-0.06,01/25/2022 12:45:27 pm,14.504,29.53,,,01/25/2022 12:46:44 pm,9.820,,,-0.58,01/25/2022 12:47:25 pm,7.742,,,-0.94,01/25/2022 12:48:09 pm,7.095,29.53,,,01/25/2022 12:48:38 pm,5.825,29.53,,,01/25/2022 12:51:27 pm,22.901,,,0.00,01/25/2022 12:52:04 pm,16.320,,,-0.14,01/25/2022 12:52:42 pm,13.445,29.53,,,01/25/2022 12:53:16 pm,11.871,29.53,,,01/27/2022 09:13:17 am,9.417,29.53,,,01/27/2022 09:16:56 am,21.850,29.53,,,01/27/2022 09:17:43 am,15.900,,,-0.27,01/27/2022 09:18:21 am,13.919,,,-0.37,01/27/2022 09:19:26 am,11.457,29.53,,,01/27/2022 09:20:17 am,9.893,29.53,,,01/27/2022 09:25:59 am,11.430,,,-0.20,01/27/2022 09:26:25 am,9.036,,,-0.83,01/27/2022 09:26:48 am,6.704,,,-1.79,01/27/2022 09:27:09 am,6.488,29.53,,,01/27/2022 09:27:39 am,4.651,29.53,,
01/25/2022 12:38:23 pm,13.483,,3.91,,01/25/2022 12:43:04 pm,23.867,,2.20,,01/25/2022 12:45:27 pm,14.591,,3.59,,01/25/2022 12:46:44 pm,9.880,,5.21,,01/25/2022 12:47:25 pm,7.789,,6.59,,01/25/2022 12:48:09 pm,7.136,,7.67,,01/25/2022 12:48:38 pm,5.861,,8.56,,01/25/2022 12:51:28 pm,23.041,,2.25,,01/25/2022 12:52:04 pm,16.416,,3.25,,01/25/2022 12:52:42 pm,13.521,,4.12,,01/25/2022 12:53:16 pm,11.937,,4.73,,01/27/2022 09:13:17 am,9.476,,5.28,,01/27/2022 09:16:56 am,21.983,,2.36,,01/27/2022 09:17:43 am,15.995,,3.29,,01/27/2022 09:18:21 am,13.996,,4.02,,01/27/2022 09:19:26 am,11.524,,4.67,,01/27/2022 09:20:17 am,9.953,,5.27,,01/27/2022 09:25:59 am,11.498,,4.61,,01/27/2022 09:26:25 am,9.085,,6.39,,01/27/2022 09:26:48 am,6.744,,7.79,,01/27/2022 09:27:09 am,6.523,,9.14,,01/27/2022 09:27:39 am,4.681,,10.42,
01/25/2022 12:38:23 pm,13.563,,,0.24,01/25/2022 12:43:05 pm,24.009,,,0.12,01/25/2022 12:45:27 pm,14.677,,,0.77,01/25/2022 12:46:44 pm,9.939,,,1.66,01/25/2022 12:47:25 pm,7.836,,,1.45,01/25/2022 12:48:09 pm,7.177,30.16,,,01/25/2022 12:48:38 pm,5.898,,,0.26,01/25/2022 12:51:28 pm,23.180,,,0.09,01/25/2022 12:52:04 pm,16.511,,,0.32,01/25/2022 12:52:42 pm,13.597,30.16,,,01/25/2022 12:53:17 pm,12.003,30.16,,,01/27/2022 09:13:17 am,9.536,30.16,,,01/27/2022 09:16:57 am,22.116,,,0.03,01/27/2022 09:17:44 am,16.091,,,0.06,01/27/2022 09:18:22 am,14.074,,,0.21,01/27/2022 09:19:26 am,11.591,,,1.01,01/27/2022 09:20:18 am,10.012,30.16,,,01/27/2022 09:25:59 am,11.565,,,0.33,01/27/2022 09:26:25 am,9.134,,,1.32,01/27/2022 09:26:48 am,6.784,,,2.33,01/27/2022 09:27:09 am,6.557,,,3.16,01/27/2022 09:27:39 am,4.711,,,0.30
01/25/2022 12:38:23 pm,13.563,30.16,,,01/25/2022 12:43:05 pm,24.010,30.16,,,01/25/2022 12:45:27 pm,14.679,30.16,,,01/25/2022 12:46:44 pm,9.940,30.16,,,01/25/2022 12:47:25 pm,7.837,30.16,,,01/25/2022 12:48:09 pm,7.177,,,-0.53,01/25/2022 12:48:38 pm,5.898,30.16,,,01/25/2022 12:51:28 pm,23.181,30.16,,,01/25/2022 12:52:04 pm,16.512,30.16,,,01/25/2022 12:52:42 pm,13.597,,,-0.29,01/25/2022 12:53:17 pm,12.004,,,-0.69,01/27/2022 09:13:17 am,9.536,,,-0.20,01/27/2022 09:16:57 am,22.116,30.16,,,01/27/2022 09:17:44 am,16.091,30.16,,,01/27/2022 09:18:22 am,14.075,30.16,,,01/27/2022 09:19:26 am,11.591,30.16,,,01/27/2022 09:20:18 am,10.012,,,-0.08,01/27/2022 09:25:59 am,11.566,30.16,,,01/27/2022 09:26:25 am,9.134,30.16,,,01/27/2022 09:26:48 am,6.785,30.16,,,01/27/2022 09:27:09 am,6.557,30.16,,,01/27/2022 09:27:39 am,4.711,30.16,,
